Datetime,Transaction_ID,Television,Dryer,Oven,Refrigerator,Microwave,Line Voltage,Voltage,Apparent Power,Energy Consumption (kWh),Month,Day of the Week,Hour of the Day,Offloading Decision
6/25/2020 16:37,6052,1,0,1,1,0,225,224,1908,82.24931039,June,Thursday,16,Local
1/21/2021 18:16,13246,0,1,1,1,1,232,226,1701,24.09110504,January,Thursday,18,Local
7/23/2020 16:42,7011,1,1,1,1,0,237,231,1917,98.73353389,July,Thursday,16,Local
11/15/2023 14:56,48446,0,0,0,0,0,234,229,1926,25.00510532,November,Wednesday,14,Local
5/7/2022 11:24,29366,1,0,1,0,0,224,222,1602,62.30151661,May,Saturday,11,Local
10/1/2021 10:25,21899,1,0,0,0,1,238,232,1774,33.39683173,October,Friday,10,Local
3/31/2020 23:44,3117,0,1,0,1,1,234,234,1739,69.23399864,March,Tuesday,23,Local
12/30/2021 3:19,24971,0,0,0,0,0,224,217,1897,99.92879821,December,Thursday,3,Local
9/15/2021 4:46,21343,0,0,1,0,0,225,219,1519,71.85866084,September,Wednesday,4,Local
11/11/2022 2:50,35792,0,1,1,1,0,231,225,1768,41.44205119,November,Friday,2,Local
8/14/2022 10:27,32755,1,0,0,0,0,228,224,1803,53.78403716,August,Sunday,10,Local
9/21/2021 18:27,21568,0,0,1,0,0,238,236,1799,86.90891916,September,Tuesday,18,Local
11/9/2022 17:11,35744,0,0,0,1,1,234,229,1748,20.36116648,November,Wednesday,17,Local
6/27/2022 12:25,31114,1,1,1,0,0,233,228,1681,73.35336336,June,Monday,12,Local
6/5/2023 3:04,42847,1,1,1,1,1,227,226,1822,90.28053086,June,Monday,3,Local
7/10/2020 7:44,6553,1,1,1,0,1,222,214,1597,15.72556891,July,Friday,7,Local
12/5/2021 4:07,24116,1,0,0,0,1,222,216,1944,47.0441293,December,Sunday,4,Local
2/4/2021 0:27,13700,1,1,0,0,1,232,231,1832,47.38946898,February,Thursday,0,Local
6/11/2020 18:20,5575,0,0,1,1,1,236,234,1875,10.62611315,June,Thursday,18,Local
9/16/2021 1:05,21372,1,1,0,0,1,230,230,1917,65.74921519,September,Thursday,1,Local
4/9/2022 2:12,28394,0,1,0,1,1,223,222,1674,42.03780177,April,Saturday,2,Local
8/28/2021 4:22,20726,0,1,0,0,0,232,231,1815,18.91735287,August,Saturday,4,Local
5/26/2021 0:14,17501,1,1,1,0,1,227,222,1535,64.9368478,May,Wednesday,0,Local
4/1/2021 2:00,15620,0,1,1,1,1,228,223,1590,28.10376519,April,Thursday,2,Local
1/22/2023 20:33,38283,1,1,0,1,0,226,218,1572,57.30043313,January,Sunday,20,Local
10/12/2023 11:41,47277,1,1,0,0,1,221,218,1798,43.45299285,October,Thursday,11,Local
10/27/2020 9:58,10289,0,0,0,1,1,224,219,1609,49.84110568,October,Tuesday,9,Local
8/4/2023 4:39,44904,1,1,1,1,1,221,215,1543,14.07295823,August,Friday,4,Local
1/4/2023 15:15,37659,0,0,1,1,0,235,234,1682,37.76250773,January,Wednesday,15,Local
11/2/2022 1:34,35482,0,1,1,0,1,236,229,1900,67.39175649,November,Wednesday,1,Local
12/17/2021 9:46,24535,1,1,1,1,0,221,212,1683,96.84327264,December,Friday,9,Local
6/15/2021 8:42,18198,0,0,0,1,0,235,234,1902,51.4872635,June,Tuesday,8,Local
1/2/2023 22:36,37601,1,1,1,1,1,235,234,1502,82.30234338,January,Monday,22,Local
7/29/2023 3:34,44697,0,1,0,0,0,228,225,1864,47.92357504,July,Saturday,3,Local
4/8/2023 6:03,40865,1,0,1,0,0,226,221,1716,32.51794102,April,Saturday,6,Local
8/11/2023 20:57,45167,0,0,1,1,0,229,221,1816,52.11526591,August,Friday,20,Local
2/22/2022 0:19,26816,1,0,1,1,0,234,225,1964,29.91316259,February,Tuesday,0,Local
5/8/2023 7:54,41895,0,0,1,1,0,220,216,1581,51.36521109,May,Monday,7,Local
7/31/2020 11:49,7278,1,0,0,1,0,223,220,1824,30.03199915,July,Friday,11,Local
4/17/2020 2:35,3669,1,0,0,0,1,232,223,1902,42.66528171,April,Friday,2,Local
4/15/2021 5:12,16104,0,1,1,0,0,229,222,1588,99.15146702,April,Thursday,5,Local
9/19/2020 14:25,8994,1,1,1,0,1,221,213,1789,46.35986157,September,Saturday,14,Local
3/11/2022 0:12,27398,0,0,1,0,0,229,223,1682,60.73216858,March,Friday,0,Local
2/22/2021 16:58,14340,1,1,0,0,0,232,229,1850,63.90910021,February,Monday,16,Local
3/2/2020 4:54,2097,0,0,1,0,0,224,219,1526,51.26598523,March,Monday,4,Local
4/24/2020 8:23,3917,0,0,1,1,1,232,227,1709,14.09359367,April,Friday,8,Local
5/1/2023 7:42,41655,1,1,0,0,1,222,219,1853,65.67760449,May,Monday,7,Local
10/20/2022 8:43,35047,1,1,0,1,0,237,228,1617,86.4220534,October,Thursday,8,Local
1/30/2022 2:11,26031,1,1,1,1,1,229,225,1846,84.38610435,January,Sunday,2,Local
4/5/2020 3:57,3260,0,1,0,1,0,227,222,1621,59.14118835,April,Sunday,3,Local
7/12/2023 19:07,44137,0,0,0,0,0,233,225,1857,21.60707325,July,Wednesday,19,Local
6/29/2023 9:27,43678,1,1,1,0,1,227,219,1940,79.4358941,June,Thursday,9,Local
9/9/2022 16:29,33654,1,0,1,1,0,232,227,1884,61.65956431,September,Friday,16,Local
2/14/2021 1:31,14044,0,1,1,1,1,229,226,1727,44.4075378,February,Sunday,1,Local
11/7/2020 2:28,10655,1,1,0,1,0,220,220,1812,82.41315759,November,Saturday,2,Local
11/5/2022 11:34,35599,0,0,0,1,1,238,233,1918,68.71703087,November,Saturday,11,Local
9/6/2023 8:04,46039,1,1,0,1,0,230,221,1807,38.10552375,September,Wednesday,8,Local
1/15/2020 8:48,493,1,1,0,1,0,223,217,1709,46.46945715,January,Wednesday,8,Local
2/10/2021 4:19,13911,1,1,1,0,0,232,230,1958,76.11791004,February,Wednesday,4,Local
9/11/2021 7:33,21210,1,0,1,0,1,228,228,1841,53.65497454,September,Saturday,7,Local
4/6/2021 16:34,15812,1,0,1,0,1,238,234,1724,52.99301927,April,Tuesday,16,Local
4/21/2022 17:39,28827,1,1,1,0,0,230,223,1948,14.47644336,April,Thursday,17,Local
2/16/2021 9:35,14124,0,1,1,0,0,222,218,1880,17.2118573,February,Tuesday,9,Local
7/26/2021 19:52,19618,1,0,1,0,0,221,213,1856,36.49237119,July,Monday,19,Local
4/17/2020 20:48,3695,0,1,1,1,1,229,225,1591,70.53176574,April,Friday,20,Local
6/22/2022 23:05,30958,0,1,0,1,1,230,228,1919,85.41517273,June,Wednesday,23,Local
1/4/2020 5:05,111,1,0,0,0,0,233,225,1748,28.23377716,January,Saturday,5,Local
1/26/2022 22:30,25923,1,1,0,1,0,222,219,1504,73.23370448,January,Wednesday,22,Local
4/15/2021 22:43,16129,0,1,1,1,0,226,223,1629,15.08258691,April,Thursday,22,Local
2/21/2021 22:03,14313,0,0,1,0,0,221,213,1934,64.22741138,February,Sunday,22,Local
11/5/2020 8:25,10595,0,1,1,0,1,238,236,1566,72.09613422,November,Thursday,8,Local
5/9/2023 5:37,41926,1,0,0,1,0,221,216,1888,59.49158258,May,Tuesday,5,Local
3/12/2022 22:27,27464,0,1,1,1,1,230,223,1543,64.61449592,March,Saturday,22,Local
2/27/2023 4:32,39493,1,1,0,0,0,228,219,1504,61.16168227,February,Monday,4,Local
7/6/2020 8:25,6417,0,1,0,1,1,223,219,1915,68.4582183,July,Monday,8,Local
12/12/2022 13:36,36869,1,1,1,1,0,236,236,1751,20.45243696,December,Monday,13,Local
3/19/2021 22:28,15204,0,1,1,0,1,223,220,1587,95.82310359,March,Friday,22,Local
7/13/2020 13:31,6664,0,0,1,1,0,230,221,1737,93.13285138,July,Monday,13,Local
9/29/2020 16:54,9340,1,0,0,1,1,235,231,1606,32.11854565,September,Tuesday,16,Local
8/31/2022 2:37,33326,0,0,1,0,0,239,237,1935,59.88633146,August,Wednesday,2,Local
3/25/2022 7:36,27888,1,1,1,1,1,224,221,1844,70.25514853,March,Friday,7,Local
1/30/2023 10:04,38542,0,0,1,0,1,234,227,1506,79.61372173,January,Monday,10,Local
11/17/2020 4:57,11001,1,1,1,1,1,232,231,1712,49.79140438,November,Tuesday,4,Local
8/16/2022 13:37,32828,1,1,0,1,1,222,221,1973,59.74326359,August,Tuesday,13,Local
1/12/2022 7:23,25422,1,0,1,1,1,234,228,1776,98.01408723,January,Wednesday,7,Local
9/11/2022 21:45,33730,0,1,0,1,1,239,233,1504,41.72210323,September,Sunday,21,Local
3/8/2022 14:44,27316,1,0,0,0,0,220,216,1641,94.30866396,March,Tuesday,14,Local
9/6/2021 21:02,21058,0,1,0,1,1,231,222,1511,60.13829116,September,Monday,21,Local
7/28/2022 8:29,32170,1,0,0,1,1,220,217,1505,60.22714787,July,Thursday,8,Local
5/20/2023 12:50,42313,1,0,1,0,1,230,229,1901,81.40999551,May,Saturday,12,Local
6/7/2022 4:39,30418,1,1,1,1,1,220,211,1770,89.96124355,June,Tuesday,4,Local
4/25/2021 9:05,16452,1,1,0,1,1,226,222,1904,55.28677067,April,Sunday,9,Local
6/6/2020 12:11,5395,1,1,0,1,1,231,230,1913,74.03247288,June,Saturday,12,Local
1/23/2022 18:48,25815,1,0,0,1,0,237,235,1721,18.01513452,January,Sunday,18,Local
11/1/2021 9:59,22960,1,1,0,1,1,220,217,1932,61.26137646,November,Monday,9,Local
1/31/2022 23:02,26095,0,1,1,0,0,231,227,1595,74.87979362,January,Monday,23,Local
3/17/2021 10:54,15119,0,1,1,0,1,231,228,1633,67.99786898,March,Wednesday,10,Local
4/9/2022 7:49,28402,0,0,0,0,0,232,225,1577,40.72918284,April,Saturday,7,Local
7/3/2022 19:48,31330,1,1,0,0,1,234,225,1524,61.62801591,July,Sunday,19,Local
10/1/2022 0:05,34384,0,0,1,0,0,237,232,1591,27.11337494,October,Saturday,0,Local
11/19/2023 5:08,48569,1,0,1,0,1,238,238,1950,68.12645235,November,Sunday,5,Local
7/9/2020 10:00,6522,1,1,1,1,1,227,221,1685,18.896468,July,Thursday,10,Local
7/20/2023 8:38,44396,1,0,1,0,1,233,226,1635,35.83225737,July,Thursday,8,Local
2/24/2023 16:58,39408,1,1,0,0,0,230,229,1931,24.25621149,February,Friday,16,Local
11/12/2020 18:25,10849,1,1,0,0,1,227,222,1641,12.82900236,November,Thursday,18,Local
5/17/2021 5:18,17200,1,0,1,1,0,222,220,1538,28.53743874,May,Monday,5,Local
8/30/2021 7:31,20799,1,1,0,0,0,236,230,1900,60.54525874,August,Monday,7,Local
1/22/2021 4:47,13261,1,0,0,0,1,233,227,1845,75.64340604,January,Friday,4,Local
4/25/2023 12:56,41457,1,1,0,1,1,231,225,1878,33.77601754,April,Tuesday,12,Local
2/25/2021 15:03,14440,1,0,0,0,0,225,225,1676,32.53955828,February,Thursday,15,Local
5/19/2020 4:46,4768,0,1,1,0,1,224,221,1901,67.830731,May,Tuesday,4,Local
10/16/2021 0:07,22398,1,0,1,0,1,234,234,1600,16.56219935,October,Saturday,0,Local
6/6/2022 14:38,30398,1,1,1,1,0,225,223,1908,13.79167954,June,Monday,14,Local
11/14/2020 21:35,10922,1,1,1,1,1,221,219,1709,43.61542919,November,Saturday,21,Local
10/10/2022 6:14,34701,1,0,1,0,1,239,235,1866,52.14684206,October,Monday,6,Local
10/20/2022 1:43,35037,0,0,1,0,0,231,223,1864,71.97617423,October,Thursday,1,Local
10/8/2021 18:19,22150,0,0,1,1,1,228,226,1947,35.01460836,October,Friday,18,Local
10/28/2023 13:07,47827,0,0,1,1,1,226,222,1561,93.94208756,October,Saturday,13,Local
10/3/2020 0:47,9454,1,1,0,1,1,222,218,1647,18.46518308,October,Saturday,0,Local
6/21/2021 12:35,18409,1,1,0,1,0,222,219,1566,35.30362834,June,Monday,12,Local
9/26/2022 11:27,34229,0,1,1,1,1,224,215,1715,71.40188615,September,Monday,11,Local
5/25/2020 20:33,4996,1,1,0,1,0,233,231,1735,28.88680016,May,Monday,20,Local
4/23/2022 13:06,28889,1,1,0,0,0,224,220,1857,56.46468747,April,Saturday,13,Local
9/11/2023 8:36,46211,1,0,1,1,0,232,231,1841,40.55468921,September,Monday,8,Local
6/25/2023 16:27,43551,0,1,0,1,1,235,232,1559,31.13025948,June,Sunday,16,Local
9/24/2021 6:43,21654,1,0,1,0,1,232,225,1531,16.62267104,September,Friday,6,Local
8/25/2021 4:11,20623,0,1,0,1,0,224,223,1594,71.30362483,August,Wednesday,4,Local
3/23/2020 23:00,2842,0,0,0,1,1,239,233,1736,23.63985403,March,Monday,23,Local
7/5/2022 22:57,31403,1,1,0,1,0,221,216,1567,49.17146129,July,Tuesday,22,Local
5/2/2021 2:16,16682,0,1,1,0,0,238,229,1972,65.01974835,May,Sunday,2,Local
7/12/2023 3:42,44115,1,0,1,1,1,222,219,1945,41.17111016,July,Wednesday,3,Local
4/3/2020 14:48,3207,0,0,1,0,1,233,225,1703,29.28152152,April,Friday,14,Local
5/14/2023 22:17,42121,0,0,0,0,0,223,220,1772,40.65333257,May,Sunday,22,Local
10/7/2020 5:42,9598,1,0,0,1,0,231,226,1606,48.75474388,October,Wednesday,5,Local
9/17/2021 15:38,21427,1,1,1,0,0,238,238,1968,85.98770143,September,Friday,15,Local
5/3/2022 15:35,29235,0,1,1,1,0,237,228,1833,47.14288428,May,Tuesday,15,Local
8/26/2023 7:52,45662,0,0,1,0,0,222,216,1625,51.85371189,August,Saturday,7,Local
9/11/2020 17:54,8725,0,1,0,1,0,231,222,1519,21.10494773,September,Friday,17,Local
1/14/2023 15:38,38002,0,0,1,0,1,227,227,1941,38.06094607,January,Saturday,15,Local
6/23/2020 3:39,5965,1,1,1,1,1,229,227,1701,55.57030398,June,Tuesday,3,Local
10/28/2022 10:51,35324,1,0,0,0,0,225,222,1743,41.60680569,October,Friday,10,Local
4/9/2020 6:04,3400,0,1,1,0,1,221,221,1865,49.30842339,April,Thursday,6,Local
10/14/2022 23:04,34862,1,0,1,0,0,236,236,1852,45.81394212,October,Friday,23,Local
12/24/2020 21:00,12291,0,1,0,0,0,239,239,1997,98.06955125,December,Thursday,21,Local
12/19/2021 12:13,24607,0,1,1,0,1,223,215,1695,41.59934869,December,Sunday,12,Local
1/18/2022 21:04,25647,0,0,1,1,0,220,218,1861,72.51305996,January,Tuesday,21,Local
12/29/2021 6:18,24941,1,1,1,1,1,220,219,1536,27.45694968,December,Wednesday,6,Local
4/17/2022 2:56,28669,1,1,0,0,1,222,218,1685,28.08071251,April,Sunday,2,Local
6/25/2021 20:18,18557,1,1,0,1,1,230,226,1610,28.10948916,June,Friday,20,Local
2/28/2021 18:44,14548,1,1,0,1,0,222,222,1985,85.97682833,February,Sunday,18,Local
9/15/2023 19:50,46364,1,0,1,0,1,234,225,1927,78.73161852,September,Friday,19,Local
1/31/2020 18:39,1055,0,0,0,0,0,234,227,1980,88.35451355,January,Friday,18,Local
3/31/2023 16:33,40606,1,1,0,0,0,233,224,1600,18.96202509,March,Friday,16,Local
7/4/2022 12:37,31354,1,1,0,1,1,236,235,1870,98.00684729,July,Monday,12,Local
9/12/2020 7:55,8745,0,0,0,1,1,221,220,1928,39.45724848,September,Saturday,7,Local
12/18/2020 22:02,12087,0,1,0,0,1,234,227,1943,11.11130742,December,Friday,22,Local
8/19/2021 17:08,20436,1,0,0,0,0,220,214,1761,88.88185906,August,Thursday,17,Local
9/27/2021 13:55,21767,1,0,1,0,0,228,228,1559,22.77074212,September,Monday,13,Local
7/11/2021 18:56,19103,1,0,1,1,1,235,233,1585,71.09512011,July,Sunday,18,Local
6/21/2022 12:03,30908,0,0,1,0,0,224,220,1850,61.58483616,June,Tuesday,12,Local
8/25/2020 12:25,8135,1,1,1,0,1,231,226,1955,68.47587186,August,Tuesday,12,Local
12/5/2021 2:01,24113,1,1,0,1,1,231,225,1939,55.96492982,December,Sunday,2,Local
8/14/2021 22:12,20272,1,1,0,1,1,227,225,1794,59.11212644,August,Saturday,22,Local
2/6/2023 8:09,38779,0,0,0,0,0,223,214,1610,92.5788171,February,Monday,8,Local
1/30/2020 19:31,1022,0,0,1,1,1,226,218,1531,99.19108392,January,Thursday,19,Local
4/6/2020 20:36,3318,0,1,0,0,0,233,229,1996,37.19877506,April,Monday,20,Local
10/6/2022 4:49,34562,0,1,0,0,0,227,220,1707,27.71733357,October,Thursday,4,Local
1/24/2023 2:41,38326,0,1,1,0,0,230,229,1884,51.39231742,January,Tuesday,2,Local
7/10/2022 21:23,31572,1,0,1,0,0,225,216,1692,38.17894478,July,Sunday,21,Local
12/5/2022 7:06,36620,1,0,1,1,0,226,223,1616,45.80351399,December,Monday,7,Local
7/10/2020 21:44,6573,1,0,0,0,0,235,234,1631,58.04076097,July,Friday,21,Local
2/6/2020 21:07,1264,0,0,0,1,1,225,218,1676,67.61413535,February,Thursday,21,Local
11/28/2023 5:41,48878,1,0,0,1,1,220,216,1951,45.64067515,November,Tuesday,5,Local
3/11/2021 0:01,14898,1,0,0,1,1,230,230,1560,17.37152987,March,Thursday,0,Local
3/23/2022 14:57,27830,0,1,0,0,1,222,219,1894,77.05764493,March,Wednesday,14,Local
9/15/2020 20:42,8866,0,0,0,0,1,221,216,1865,98.5417747,September,Tuesday,20,Local
12/22/2022 19:35,37220,1,1,1,1,1,228,227,1615,64.64590689,December,Thursday,19,Local
9/17/2021 5:07,21412,0,0,0,0,1,234,234,1996,32.04590986,September,Friday,5,Local
4/14/2021 17:17,16087,1,1,1,0,0,237,228,1535,66.04875494,April,Wednesday,17,Local
3/3/2021 7:42,14635,1,0,1,1,1,225,218,1528,47.71427303,March,Wednesday,7,Local
4/9/2023 5:11,40898,1,1,0,1,1,230,225,1661,22.34590386,April,Sunday,5,Local
6/23/2021 19:14,18487,0,1,1,1,1,221,214,1984,11.65296041,June,Wednesday,19,Local
6/3/2020 23:13,5308,0,0,0,0,0,222,218,1926,72.30589304,June,Wednesday,23,Local
4/29/2021 0:41,16577,0,0,0,1,0,234,234,1807,14.71632585,April,Thursday,0,Local
10/14/2020 15:43,9852,1,1,0,0,0,239,235,1506,41.71603357,October,Wednesday,15,Local
11/9/2021 3:00,23224,1,1,1,1,0,236,233,1827,53.77923793,November,Tuesday,3,Local
3/17/2020 1:37,2606,1,0,1,0,0,221,220,1917,71.19098294,March,Tuesday,1,Local
10/18/2022 18:53,34993,1,0,0,0,1,229,222,1705,13.71676399,October,Tuesday,18,Local
5/21/2022 6:53,29839,1,1,1,1,0,238,234,1921,82.48379718,May,Saturday,6,Local
3/24/2021 18:48,15370,1,1,1,0,0,224,224,1949,47.13042158,March,Wednesday,18,Local
10/14/2021 6:04,22338,1,1,1,1,0,232,224,1943,55.45898086,October,Thursday,6,Local
8/18/2021 19:24,20405,0,1,0,1,0,220,219,1944,14.10323946,August,Wednesday,19,Local
7/12/2022 3:32,31615,1,0,1,1,1,223,216,1996,10.77631166,July,Tuesday,3,Local
6/26/2022 12:35,31080,1,1,0,1,0,235,228,1766,61.24892955,June,Sunday,12,Local
8/16/2023 3:59,45314,1,1,1,0,0,233,227,1539,58.93770493,August,Wednesday,3,Local
7/12/2021 8:57,19123,0,1,0,1,0,226,218,1995,51.40843604,July,Monday,8,Local
5/28/2021 16:01,17592,1,1,1,0,0,220,212,1921,94.82958119,May,Friday,16,Local
1/10/2022 19:39,25371,0,0,1,1,0,229,228,1618,56.26677656,January,Monday,19,Local
4/19/2022 2:35,28737,1,1,1,0,1,225,225,1799,52.32962303,April,Tuesday,2,Local
9/22/2023 6:01,46584,0,0,0,0,0,222,218,1664,98.81017755,September,Friday,6,Local
12/22/2022 20:17,37221,0,0,1,1,1,226,223,1956,62.02648758,December,Thursday,20,Local
11/22/2020 15:18,11187,1,1,0,0,0,236,236,1848,36.2430099,November,Sunday,15,Local
12/20/2020 9:04,12137,1,0,0,1,1,225,225,1667,45.52539179,December,Sunday,9,Local
5/1/2020 0:10,4145,1,1,0,1,0,237,235,1690,77.56405241,May,Friday,0,Local
10/28/2021 8:34,22821,0,1,0,0,1,237,232,1822,57.96430641,October,Thursday,8,Local
4/3/2020 6:23,3195,0,1,0,0,1,233,224,1655,10.0260933,April,Friday,6,Local
8/24/2023 3:18,45587,1,0,1,1,1,237,229,1935,70.67504592,August,Thursday,3,Local
8/18/2023 23:57,45411,0,1,1,1,1,224,219,1818,61.67612478,August,Friday,23,Local
7/5/2023 16:07,43893,0,1,0,1,1,226,225,1924,78.70177574,July,Wednesday,16,Local
12/22/2022 9:47,37206,0,1,0,1,0,234,233,1621,50.67040076,December,Thursday,9,Local
9/13/2021 17:43,21293,1,1,0,1,0,231,226,1871,28.40271772,September,Monday,17,Local
5/22/2020 23:53,4898,0,1,0,1,1,239,233,1760,16.1376482,May,Friday,23,Local
5/30/2021 16:22,17661,0,0,1,0,1,234,229,1875,71.76994471,May,Sunday,16,Local
12/28/2022 5:14,37405,1,0,1,0,0,224,218,1659,95.93417529,December,Wednesday,5,Local
6/5/2020 3:15,5348,0,0,0,0,1,233,224,1871,30.64626931,June,Friday,3,Local
5/6/2020 21:02,4346,0,1,1,1,0,233,228,1955,36.64890487,May,Wednesday,21,Local
8/30/2020 18:34,8315,1,0,0,0,1,229,224,1867,52.57181673,August,Sunday,18,Local
1/28/2023 6:12,38468,1,0,1,1,1,223,222,1791,78.70327827,January,Saturday,6,Local
3/2/2021 16:17,14613,0,1,1,1,0,230,221,1640,72.57629342,March,Tuesday,16,Local
4/28/2022 13:39,29061,1,1,0,1,1,236,232,1860,70.60749712,April,Thursday,13,Local
6/25/2021 7:41,18539,1,0,1,0,1,237,231,1646,65.13342938,June,Friday,7,Local
12/15/2022 12:23,36970,1,0,1,1,1,224,223,1926,84.61522202,December,Thursday,12,Local
1/11/2021 12:17,12895,1,1,0,0,1,220,212,1782,33.62342066,January,Monday,12,Local
5/29/2022 9:00,30116,1,0,0,0,0,220,218,1738,71.27121277,May,Sunday,9,Local
9/12/2023 12:38,46251,0,1,1,1,0,239,237,1573,92.33483067,September,Tuesday,12,Local
2/22/2021 21:10,14346,0,0,1,0,1,229,224,1979,47.82744627,February,Monday,21,Local
7/17/2020 5:07,6789,0,1,0,1,0,230,224,1884,16.81481174,July,Friday,5,Local
7/15/2023 8:47,44225,0,0,1,1,0,238,230,1983,21.31238198,July,Saturday,8,Local
8/12/2022 22:01,32703,1,0,1,1,0,235,229,1885,48.76410931,August,Friday,22,Local
10/15/2022 4:41,34870,0,0,0,1,0,229,222,1883,35.41398605,October,Saturday,4,Local
10/19/2021 18:32,22527,0,1,0,1,1,235,235,1654,77.24315062,October,Tuesday,18,Local
11/9/2022 9:29,35733,1,0,0,1,0,221,216,1816,65.82231385,November,Wednesday,9,Local
6/13/2022 9:55,30631,0,1,1,0,0,238,236,1593,12.39520663,June,Monday,9,Local
12/22/2021 7:30,24703,1,0,0,0,1,226,220,1933,26.79955301,December,Wednesday,7,Local
5/12/2023 14:55,42042,1,0,1,1,0,230,225,1688,73.14487788,May,Friday,14,Local
5/12/2022 23:09,29554,1,0,0,0,1,230,223,1582,73.60960714,May,Thursday,23,Local
8/30/2021 22:56,20821,0,0,0,0,1,238,238,1718,69.35522072,August,Monday,22,Local
3/19/2020 10:23,2687,0,0,0,1,0,226,218,1690,77.91964433,March,Thursday,10,Local
6/16/2020 23:04,5753,0,1,0,1,0,237,234,1676,76.57047057,June,Tuesday,23,Local
11/22/2021 7:46,23676,0,1,0,1,1,235,232,1836,24.61775226,November,Monday,7,Local
2/9/2020 4:29,1343,1,0,1,0,1,225,218,1768,42.02468784,February,Sunday,4,Local
1/19/2023 18:58,38178,0,0,1,0,1,237,237,1978,27.11692555,January,Thursday,18,Local
11/15/2020 20:43,10955,1,1,1,0,0,221,214,1930,26.02286117,November,Sunday,20,Local
8/16/2023 8:11,45320,1,0,0,1,1,239,234,1569,27.87604834,August,Wednesday,8,Local
10/16/2022 3:48,34903,1,0,1,1,0,233,225,1783,58.49525613,October,Sunday,3,Local
10/29/2021 12:36,22861,1,1,1,1,0,226,222,1732,23.44762525,October,Friday,12,Local
6/29/2021 16:48,18689,0,0,0,1,1,227,222,1547,61.11133131,June,Tuesday,16,Local
8/6/2020 23:24,7500,1,1,1,0,1,232,232,1599,45.63323381,August,Thursday,23,Local
7/8/2020 18:35,6500,0,0,0,1,0,236,228,1854,47.97081935,July,Wednesday,18,Local
2/25/2020 18:33,1911,1,0,1,1,1,228,226,1684,55.94149156,February,Tuesday,18,Local
9/2/2021 15:25,20913,0,0,1,0,0,225,216,1892,27.7223167,September,Thursday,15,Local
1/7/2021 14:23,12761,1,1,0,1,1,228,222,1701,46.78423918,January,Thursday,14,Local
2/3/2023 7:58,38676,1,1,1,1,0,228,228,1850,57.87664538,February,Friday,7,Local
4/2/2022 10:25,28166,0,1,1,0,1,230,229,1644,19.42475456,April,Saturday,10,Local
2/4/2021 14:28,13720,0,1,0,1,1,232,229,1734,70.77940507,February,Thursday,14,Local
8/29/2020 18:02,8280,0,0,1,0,1,224,218,1964,38.61567263,August,Saturday,18,Local
7/8/2023 5:05,43980,1,1,1,1,0,228,222,1505,87.37982277,July,Saturday,5,Local
3/4/2020 19:58,2187,0,1,0,0,0,223,219,1584,62.2083171,March,Wednesday,19,Local
8/2/2020 7:58,7341,0,1,1,1,0,239,232,1956,68.60839557,August,Sunday,7,Local
5/20/2022 5:39,29803,1,1,0,0,0,232,231,1588,80.22145337,May,Friday,5,Local
11/7/2023 5:48,48159,0,0,1,1,1,237,235,1743,74.08135366,November,Tuesday,5,Local
11/25/2023 11:06,48783,1,0,0,1,1,222,219,1646,33.34482621,November,Saturday,11,Local
5/28/2022 16:53,30093,1,1,1,1,0,230,230,1711,86.91342189,May,Saturday,16,Local
2/12/2022 13:57,26493,1,1,1,1,1,233,229,1543,90.79272098,February,Saturday,13,Local
10/15/2020 21:51,9895,1,1,1,1,0,227,220,1773,51.45888641,October,Thursday,21,Local
9/3/2022 13:19,33444,1,0,1,0,0,221,220,1571,93.79262845,September,Saturday,13,Local
6/2/2023 18:18,42766,1,1,1,0,1,231,230,1766,61.17183355,June,Friday,18,Local
2/28/2020 9:37,2001,1,1,1,0,0,232,224,1557,12.00878161,February,Friday,9,Local
3/8/2023 14:12,39815,1,0,1,1,1,234,233,1564,88.88141419,March,Wednesday,14,Local
12/3/2020 21:07,11572,1,1,1,1,1,235,229,1896,39.27079307,December,Thursday,21,Local
7/11/2022 2:18,31579,0,1,0,1,0,234,233,1604,90.20292817,July,Monday,2,Local
8/8/2020 3:26,7540,1,0,0,1,1,235,228,1704,69.11949859,August,Saturday,3,Local
9/26/2021 18:59,21740,1,1,0,1,1,226,217,1996,79.12324667,September,Sunday,18,Local
